%STUDENT - TEACHER RATIO
0.05

%nSchoolBoards in use
16

%SCHOOLID	LEVEL	NAME	SCHOOLBOARD	BOARDID	ENROLMENT
1380	2	St_Matthew's_School	Halton_CDSB	5	390
1381	2	Pope_John_Paul_II_Catholic_Elementary_School	Halton_CDSB	5	769
1382	2	Mother_Teresa_Catholic_Elementary_School	Halton_CDSB	5	694
1383	2	St_Johns_School	Halton_CDSB	5	267
1384	2	St_Michaels_Separate_School	Halton_CDSB	5	252
1385	2	Our_Lady_of_Peace_School	Halton_CDSB	5	698
1386	2	St_Vincent's_Separate_School	Halton_CDSB	5	362
1387	2	St_Andrew_Catholic_School	Halton_CDSB	5	669
1388	2	Holy_Family_School	Halton_CDSB	5	278
1389	2	St_Marguerite_d'Youville_Elementary_School	Halton_CDSB	5	675
1390	2	St_Luke_Elementary_School	Halton_CDSB	5	397
1391	2	Our_Lady_of_Victory_School	Halton_CDSB	5	519
1392	2	Holy_Rosary_Separate_School	Halton_CDSB	5	526
1393	2	Our_Lady_of_Fatima_Catholic_Elementary_School	Halton_CDSB	5	494
1394	2	Guardian_Angels_Catholic_Elementary_School	Halton_CDSB	5	866
1395	2	St_Peters_School	Halton_CDSB	5	421
1396	2	St._Anthony_of_Padua_Catholic_Elementary_School	Halton_CDSB	5	488
1397	2	St_Brigid_School	Halton_CDSB	5	778
1398	2	St_Catherine_of_Alexandria_Elementary_School	Halton_CDSB	5	719
1399	2	St_Francis_of_Assisi_Separate_School	Halton_CDSB	5	481
1400	2	St_Joseph's_School	Halton_CDSB	5	505
1401	2	Holy_Cross_Catholic_School	Halton_CDSB	5	466
1402	5	Assumption_Roman_Catholic_Secondary_School	Halton_CDSB	5	1021
1403	5	Notre_Dame_Roman_Catholic_Secondary_School	Halton_CDSB	5	1396
1404	5	Corpus_Christi_Catholic_Secondary_School	Halton_CDSB	5	610
1405	5	St_Thomas_Aquinas_Roman_Catholic_Secondary_School	Halton_CDSB	5	806
1406	5	Thomas_Merton_Catholic_Secondary_School	Halton_CDSB	5	206
1407	5	St_Ignatius_of_Loyola_Secondary_School	Halton_CDSB	5	1249
1408	5	Holy_Trinity_Catholic_Secondary_School	Halton_CDSB	5	1590
1409	5	Bishop_Paul_Francis_Reding_Secondary_School	Halton_CDSB	5	1232
1410	5	Christ_the_King_Catholic_Secondary_School	Halton_CDSB	5	1614
1411	1	Glenview_Public_School	Halton_DSB	6	336
1412	1	Kings_Road_Public_School	Halton_DSB	6	274
1413	1	Maplehurst_Public_School	Halton_DSB	6	365
1414	1	Lakeshore_Public_School	Halton_DSB	6	209
1415	1	Central_Public_School	Halton_DSB	6	396
1416	1	Tom_Thomson_Public_School	Halton_DSB	6	348
1417	1	Ryerson_Public_School	Halton_DSB	6	244
1418	1	Clarksdale_Public_School	Halton_DSB	6	552
1419	1	Paul_A_Fisher_Public_School	Halton_DSB	6	229
1420	1	Dr_Charles_Best_Public_School	Halton_DSB	6	256
1421	1	Pauline_Johnson_Public_School	Halton_DSB	6	263
1422	1	Mohawk_Gardens_Public_School	Halton_DSB	6	460
1423	1	Bruce_T_Lindley	Halton_DSB	6	381
1424	1	Gladys_Speers_Public_School	Halton_DSB	6	364
1425	1	Oakwood_Public_School	Halton_DSB	6	192
1426	1	New_Central_Public_School	Halton_DSB	6	87
1427	1	Sheridan_Public_School	Halton_DSB	6	231
1428	1	J_M_Denyes_Public_School	Halton_DSB	6	502
1429	1	Martin_Street_Public_School	Halton_DSB	6	276
1430	1	E_W_Foster_School	Halton_DSB	6	442
1431	1	Robert_Baldwin_Public_School	Halton_DSB	6	331
1432	1	Robert_Little_Public_School	Halton_DSB	6	362
1433	1	Park_Public_School	Halton_DSB	6	283
1434	1	George_Kennedy_Public_School	Halton_DSB	6	522
1435	1	Harrison_Public_School	Halton_DSB	6	278
1436	1	Joseph_Gibbons_Public_School	Halton_DSB	6	145
1437	1	Limehouse_Public_School	Halton_DSB	6	164
1438	1	Glen_Williams_Public_School	Halton_DSB	6	200
1439	2	John_T_Tuck_Public_School	Halton_DSB	6	575
1440	2	Tecumseh_Public_School	Halton_DSB	6	335
1441	2	Rolling_Meadows_Public_School	Halton_DSB	6	580
1442	2	Brant_Hills_Public_School	Halton_DSB	6	377
1443	2	Pineland_Public_School	Halton_DSB	6	587
1444	2	Sir_Ernest_Macmillan_Public_School	Halton_DSB	6	480
1445	2	Frontenac_Public_School	Halton_DSB	6	518
1446	2	C_H_Norton_Public_School	Halton_DSB	6	706
1447	2	Florence_Meares_Public_School	Halton_DSB	6	715
1448	2	Charles_R._Beaudoin_Public_School	Halton_DSB	6	654
1449	2	Eastview_Public_School	Halton_DSB	6	510
1450	2	Orchard_Park_Public_School	Halton_DSB	6	683
1451	2	Alexander's_Public_School	Halton_DSB	6	888
1452	2	John_William_Boich_Public_School	Halton_DSB	6	586
1453	2	Brookdale_Public_School	Halton_DSB	6	349
1454	2	Kilbride_Public_School	Halton_DSB	6	304
1455	2	Captain_R._Wilson_Public_School	Halton_DSB	6	673
1456	2	Pine_Grove_Public_School	Halton_DSB	6	575
1457	2	Palermo_Public_School	Halton_DSB	6	586
1458	2	Heritage_Glen_Public_School	Halton_DSB	6	626
1459	2	Pilgrim_Wood_Public_School	Halton_DSB	6	395
1460	2	W_H_Morden_Public_School	Halton_DSB	6	404
1461	2	Emily_Carr_Public_School	Halton_DSB	6	549
1462	2	Abbey_Lane_Public_School	Halton_DSB	6	410
1463	2	West_Oak_Public_School	Halton_DSB	6	858
1464	2	Forest_Trail_Public_School_(Elementary)	Halton_DSB	6	818
1465	2	Sunningdale_Public_School	Halton_DSB	6	570
1466	2	Montclair_Public_School	Halton_DSB	6	586
1467	2	River_Oaks_Public_School	Halton_DSB	6	565
1468	2	Munn's_Public_School	Halton_DSB	6	341
1469	2	E_J_James_Public_School	Halton_DSB	6	480
1470	2	Maple_Grove_Public_School	Halton_DSB	6	325
1471	2	Post's_Corners_Public_School	Halton_DSB	6	736
1472	2	Falgarwood_Public_School	Halton_DSB	6	533
1473	2	P._L._Robertson_Public_School	Halton_DSB	6	586
1474	2	Escarpment_View_Public_School	Halton_DSB	6	586
1475	2	Joshua_Creek_Public_School	Halton_DSB	6	746
1476	2	James_W._Hill_Public_School	Halton_DSB	6	586
1477	2	Tiger_Jeet_Singh_Public_School	Halton_DSB	6	586
1478	2	Sam_Sherratt_Public_School	Halton_DSB	6	466
1479	2	Hawthorne_Village_Public_School	Halton_DSB	6	1158
1480	2	Bruce_Trail_Public_School	Halton_DSB	6	842
1481	2	Brookville_Public_School	Halton_DSB	6	442
1482	2	Chris_Hadfield_Public_School	Halton_DSB	6	876
1483	2	Gardiner_Public_School	Halton_DSB	6	431
1484	2	Silver_Creek_Public_School	Halton_DSB	6	690
1485	2	McKenzie-Smith_Bennett	Halton_DSB	6	665
1486	2	Pineview_Public_School	Halton_DSB	6	758
1487	3	W_I_Dick_Middle_School	Halton_DSB	6	454
1488	3	Centennial_Middle_School	Halton_DSB	6	494
1489	4	Aldershot_Elementary_School	Halton_DSB	6	790
1490	4	Burlington_Central_Elementary_School	Halton_DSB	6	941
1491	5	Gary_Allan_High_School_-_TEAM	Halton_DSB	6	28
1492	5	Gary_Allan_High_School_-_Bronte_Creek	Halton_DSB	6	708
1493	5	M_M_Robinson_High_School	Halton_DSB	6	1248
1494	5	Lester_B._Pearson_High_School	Halton_DSB	6	796
1495	5	Nelson_High_School	Halton_DSB	6	1320
1496	5	Robert_Bateman_High_School	Halton_DSB	6	1320
1497	5	Gary_Allan_High_School_-_STEP	Halton_DSB	6	189
1498	5	TA_Blakelock_Secondary_Centre	Halton_DSB	6	1179
1499	5	Abbey_Park_High_School	Halton_DSB	6	1282
1500	5	Gary_Allan_High_School_-_Oakville	Halton_DSB	6	1842
1501	5	Oakville_Trafalgar_High_School	Halton_DSB	6	1288
1502	5	Iroquois_Ridge_High_School	Halton_DSB	6	1324
1503	5	Milton_District_High_School	Halton_DSB	6	1020
1504	5	E_C_Drury_Secondary_Centre	Halton_DSB	6	1103
1505	5	Acton_District_High_School	Halton_DSB	6	546
1506	5	Gary_Allan_High_School_-_Halton_Hills	Halton_DSB	6	228
1507	5	Georgetown_District_High_School	Halton_DSB	6	2166
1508	1	Ontario_Street_Public_School	Kawartha_Pine_Ridge_DSB	7	434
1509	1	Newcastle_Public_School	Kawartha_Pine_Ridge_DSB	7	597
1510	1	Central_Public_School	Kawartha_Pine_Ridge_DSB	7	170
1511	1	Hampton_Junior_Public_School	Kawartha_Pine_Ridge_DSB	7	139
1512	1	Orono_Public_School	Kawartha_Pine_Ridge_DSB	7	142
1513	1	Enniskillen_Public_School	Kawartha_Pine_Ridge_DSB	7	211
1514	1	Kirby_Centennial_Public_School	Kawartha_Pine_Ridge_DSB	7	144
1515	2	Dr_G_J_MacGillivray_Public_School	Kawartha_Pine_Ridge_DSB	7	805
1516	2	Dr_Ross_Tilley_Public_School	Kawartha_Pine_Ridge_DSB	7	652
1517	2	Waverley_Public_School	Kawartha_Pine_Ridge_DSB	7	427
1518	2	Dr_Emily_Stowe_School	Kawartha_Pine_Ridge_DSB	7	379
1519	2	Lydia_Trull_Public_School	Kawartha_Pine_Ridge_DSB	7	499
1520	2	S_T_Worden_Public_School	Kawartha_Pine_Ridge_DSB	7	267
1521	2	Vincent_Massey_Public_School	Kawartha_Pine_Ridge_DSB	7	427
1522	2	Courtice_North_Public_School	Kawartha_Pine_Ridge_DSB	7	466
1523	2	John_M_James_School	Kawartha_Pine_Ridge_DSB	7	561
1524	2	Harold_Longworth_Public_School	Kawartha_Pine_Ridge_DSB	7	837
1525	2	Charles_Bowman_Public_School	Kawartha_Pine_Ridge_DSB	7	507
1526	2	M_J_Hobbs_Senior_Public_School	Kawartha_Pine_Ridge_DSB	7	260
1527	4	Clarke_High_School	Kawartha_Pine_Ridge_DSB	7	858
1528	4	Bowmanville_High_School	Kawartha_Pine_Ridge_DSB	7	1170
1529	5	Clarington_Central_Secondary_School	Kawartha_Pine_Ridge_DSB	7	1373
1530	5	Courtice_Secondary_School	Kawartha_Pine_Ridge_DSB	7	871
1531	1	Elmcrest_Public_School	Peel_DSB	8	297
1532	1	Clarkson_Public_School	Peel_DSB	8	119
1533	1	Willow_Glen_Public_School	Peel_DSB	8	206
1534	1	Thorn_Lodge_Public_School	Peel_DSB	8	358
1535	1	Garthwood_Park_Public_School	Peel_DSB	8	322
1536	1	Owenwood_Public_School	Peel_DSB	8	119
1537	1	Whiteoaks_Public_School	Peel_DSB	8	495
1538	1	Sheridan_Park_Public_School	Peel_DSB	8	529
1539	1	Kings_Masting_Public_School	Peel_DSB	8	195
1540	1	Ashgrove_Public_School	Peel_DSB	8	257
1541	1	Lorne_Park_Public_School	Peel_DSB	8	234
1542	1	Brookmede_Public_School	Peel_DSB	8	308
1543	1	Oakridge_Public_School	Peel_DSB	8	230
1544	1	Artesian_Drive_Public_School	Peel_DSB	8	566
1545	1	Pheasant_Run_Public_School	Peel_DSB	8	232
1546	1	Oscar_Peterson_Public_School	Peel_DSB	8	716
1547	1	Sawmill_Valley_Public_School	Peel_DSB	8	327
1548	1	McKinnon_Public_School	Peel_DSB	8	530
1549	1	Credit_Valley_Public_School	Peel_DSB	8	650
1550	1	Springfield_Public_School	Peel_DSB	8	471
1551	1	Kenollie_Public_School	Peel_DSB	8	217
1552	1	Forest_Avenue_Public_School	Peel_DSB	8	177
1553	1	Churchill_Meadows_Public_School	Peel_DSB	8	725
1554	1	Osprey_Woods_Public_School	Peel_DSB	8	460
1555	1	Ellengale_Public_School	Peel_DSB	8	200
1556	1	Mineola_Public_School	Peel_DSB	8	373
1557	1	Cashmere_Avenue_Public_School	Peel_DSB	8	461
1558	1	McBride_Avenue_Public_School	Peel_DSB	8	579
1559	1	Middlebury_Public_School	Peel_DSB	8	436
1560	1	Castlebridge_Public_School	Peel_DSB	8	445
1561	1	Trelawny_Public_School	Peel_DSB	8	431
1562	1	Miller's_Grove_School	Peel_DSB	8	231
1563	1	Floradale_Public_School	Peel_DSB	8	645
1564	1	Vista_Heights_Public_School	Peel_DSB	8	764
1565	1	Settler's_Green_Public_School	Peel_DSB	8	519
1566	1	Corsair_Public_School	Peel_DSB	8	774
1567	1	Edenrose_Public_School	Peel_DSB	8	505
1568	1	Plowman's_Park_Public_School	Peel_DSB	8	432
1569	1	Plum_Tree_Park_Public_School	Peel_DSB	8	697
1570	1	Sherwood_Mills_Public_School	Peel_DSB	8	742
1571	1	Munden_Park_Public_School	Peel_DSB	8	274
1572	1	Clifton_Public_School	Peel_DSB	8	362
1573	1	Kindree_Public_School	Peel_DSB	8	665
1574	1	Janet_I._McDougald_Public_School	Peel_DSB	8	501
1575	1	Shelter_Bay_Public_School	Peel_DSB	8	392
1576	1	Willow_Way_Public_School	Peel_DSB	8	426
1577	1	Fairview_Public_School	Peel_DSB	8	749
1578	1	Thornwood_Public_School	Peel_DSB	8	631
1579	1	Westacres_Public_School	Peel_DSB	8	141
1580	1	Ray_Underhill_Public_School	Peel_DSB	8	291
1581	1	Silver_Creek_Public_School	Peel_DSB	8	230
1582	1	Maple_Wood_Public_School	Peel_DSB	8	231
1583	1	Whitehorn_Public_School	Peel_DSB	8	701
1584	1	Huntington_Ridge_Public_School	Peel_DSB	8	557
1585	1	Briarwood_Public_School	Peel_DSB	8	496
1586	1	Champlain_Trail_Public_School	Peel_DSB	8	723
1587	1	Silverthorn_Public_School	Peel_DSB	8	280
1588	1	Cooksville_Creek_Public_School	Peel_DSB	8	513
1589	1	Britannia_Public_School	Peel_DSB	8	712
1590	1	Dixie_Public_School	Peel_DSB	8	344
1591	1	Nahani_Way_Public_School	Peel_DSB	8	601
1592	1	Burnhamthorpe_Public_School	Peel_DSB	8	632
1593	1	Brian_W._Fleming_Public_School	Peel_DSB	8	721
1594	1	Barondale_Public_School	Peel_DSB	8	491
1595	1	Levi_Creek_Public_School	Peel_DSB	8	549
1596	1	Forest_Glen_Public_School	Peel_DSB	8	507
1597	1	Meadowvale_Village_Public_School	Peel_DSB	8	650
1598	1	Derry_West_Village_Public_School	Peel_DSB	8	539
1599	1	Queen_Street_Public_School	Peel_DSB	8	519
1600	1	Hickory_Wood_Public_School	Peel_DSB	8	895
1601	1	Copeland_Public_School	Peel_DSB	8	323
1602	1	Cherrytree_Public_School	Peel_DSB	8	812
1603	1	Morton_Way_Public_School	Peel_DSB	8	744
1604	1	James_Potter_Public_School	Peel_DSB	8	497
1605	1	Ridgeview_Public_School	Peel_DSB	8	664
1606	1	Northwood_Public_School	Peel_DSB	8	567
1607	1	Parkway_Public_School	Peel_DSB	8	447
1608	1	Sir_Wilfrid_Laurier_Public_School	Peel_DSB	8	339
1609	1	McHugh_Public_School	Peel_DSB	8	306
1610	1	Helen_Wilson_Public_School	Peel_DSB	8	275
1611	1	Worthington_Public_School	Peel_DSB	8	877
1612	1	Homestead_Public_School	Peel_DSB	8	1092
1613	1	Glendale_Public_School	Peel_DSB	8	300
1614	1	Edenbrook_Hill_Public_School	Peel_DSB	8	990
1615	1	Agnes_Taylor_Public_School	Peel_DSB	8	520
1616	1	Brisdale_Public_School	Peel_DSB	8	910
1617	1	Madoc_Drive_Public_School	Peel_DSB	8	314
1618	1	Kingswood_Drive_Public_School	Peel_DSB	8	768
1619	1	Westervelts_Corners_Public_School	Peel_DSB	8	445
1620	1	Birchbank_Public_School	Peel_DSB	8	345
1621	1	Aloma_Crescent_Public_School	Peel_DSB	8	344
1622	1	Rowntree_Public_School	Peel_DSB	8	794
1623	1	Harold_F_Loughin_Public_School	Peel_DSB	8	368
1624	1	Ridgewood_Public_School	Peel_DSB	8	576
1625	1	Marvin_Heights_Public_School	Peel_DSB	8	588
1626	1	Arnott_Charlton_Public_School	Peel_DSB	8	710
1627	1	Conestoga_Public_School	Peel_DSB	8	639
1628	1	Clark_Boulevard_Public_School	Peel_DSB	8	682
1629	1	Dorset_Drive_Public_School	Peel_DSB	8	475
1630	1	Lancaster_Public_School	Peel_DSB	8	533
1631	1	Burnt_Elm_Public_School	Peel_DSB	8	776
1632	1	Hanover_Public_School	Peel_DSB	8	314
1633	1	Eastbourne_Drive_Public_School	Peel_DSB	8	487
1634	1	Fallingdale_Public_School	Peel_DSB	8	272
1635	1	Dunrankin_Drive_Public_School	Peel_DSB	8	492
1636	1	Russell_D_Barber_Public_School	Peel_DSB	8	665
1637	1	Corliss_Public_School	Peel_DSB	8	376
1638	1	Folkstone_Public_School	Peel_DSB	8	433
1639	1	Somerset_Drive_Public_School	Peel_DSB	8	560
1640	1	Hilldale_Public_School	Peel_DSB	8	276
1641	1	Goldcrest_Public_School	Peel_DSB	8	429
1642	1	Terry_Fox_Public_School	Peel_DSB	8	525
1643	1	Brandon_Gate_Public_School	Peel_DSB	8	451
1644	1	Esker_Lake_Public_School	Peel_DSB	8	325
1645	1	Massey_Street_Public_School	Peel_DSB	8	370
1646	1	Grenoble_Public_School	Peel_DSB	8	350
1647	1	Jefferson_Public_School	Peel_DSB	8	329
1648	1	Fernforest_Public_School	Peel_DSB	8	772
1649	1	Springdale_Public_School	Peel_DSB	8	726
1650	1	Larkspur_Public_School	Peel_DSB	8	1029
1651	1	Carberry_Public_School	Peel_DSB	8	242
1652	1	Stanley_Mills_Public_School	Peel_DSB	8	642
1653	1	Robert_J_Lee_Public_School	Peel_DSB	8	676
1654	1	Hewson_Elementary_Public_School	Peel_DSB	8	549
1655	1	Claireville_Public_School	Peel_DSB	8	783
1656	1	Eagle_Plains_Public_School	Peel_DSB	8	751
1657	1	Red_Willow_Public_School	Peel_DSB	8	797
1658	1	Shaw_Public_School	Peel_DSB	8	613
1659	1	Thorndale_Public_School	Peel_DSB	8	746
1660	1	Belfountain_Public_School	Peel_DSB	8	163
1661	1	Alton_Public_School	Peel_DSB	8	156
1662	1	Ellwood_Memorial_Public_School	Peel_DSB	8	493
1663	1	James_Bolton_Public_School	Peel_DSB	8	531
1664	2	Hillcrest_Public_School	Peel_DSB	8	523
1665	2	Tecumseh_Public_School	Peel_DSB	8	459
1666	2	Riverside_Public_School	Peel_DSB	8	321
1667	2	Hawthorn_Public_School	Peel_DSB	8	211
1668	2	Queenston_Drive_Public_School	Peel_DSB	8	423
1669	2	Fallingbrook_Middle_School	Peel_DSB	8	784
1670	2	Huttonville_Public_School	Peel_DSB	8	481
1671	2	Roberta_Bondar_Public_School	Peel_DSB	8	1007
1672	2	Sir_William_Gage_Middle_School	Peel_DSB	8	584
1673	2	Alloa_Public_School	Peel_DSB	8	404
1674	2	Sir_Winston_Churchill_Public_School	Peel_DSB	8	414
1675	2	Mount_Pleasant_Village_Public_School	Peel_DSB	8	549
1676	2	Credit_View_Public_School	Peel_DSB	8	146
1677	2	Great_Lakes_Public_School	Peel_DSB	8	1036
1678	2	Beryl_Ford	Peel_DSB	8	549
1679	2	Treeline_Public_School	Peel_DSB	8	890
1680	2	Mount_Royal_Public_School	Peel_DSB	8	1030
1681	2	Castlemore_Public_School	Peel_DSB	8	419
1682	2	Herb_Campbell_Public_School	Peel_DSB	8	704
1683	2	Macville_Public_School	Peel_DSB	8	252
1684	2	Caledon_East_Public_School	Peel_DSB	8	250
1685	2	Caledon_Central_Public_School	Peel_DSB	8	651
1686	2	Palgrave_Public_School	Peel_DSB	8	532
1687	3	Hillside_Senior_Public_School	Peel_DSB	8	519
1688	3	Green_Glade_Senior_Public_School	Peel_DSB	8	294
1689	3	Homelands_Senior_Public_School	Peel_DSB	8	349
1690	3	Erin_Mills_Middle_School	Peel_DSB	8	445
1691	3	Erin_Centre_Middle_School	Peel_DSB	8	575
1692	3	Ruth_Thompson_Middle_School	Peel_DSB	8	653
1693	3	Queen_Elizabeth_Senior_Public_School	Peel_DSB	8	389
1694	3	Thomas_Street_Middle_School	Peel_DSB	8	841
1695	3	Lisgar_Middle_School	Peel_DSB	8	800
1696	3	Camilla_Road_Senior_Public_School	Peel_DSB	8	674
1697	3	Edenwood_Middle_School	Peel_DSB	8	577
1698	3	Allan_A_Martin_Senior_Public_School	Peel_DSB	8	434
1699	3	Dolphin_Senior_Public_School	Peel_DSB	8	519
1700	3	Hazel_McCallion_Senior_Public_School	Peel_DSB	8	784
1701	3	The_Valleys_Senior_Public_School	Peel_DSB	8	554
1702	3	Tomken_Road_Senior_Public_School	Peel_DSB	8	800
1703	3	Fairwind_Senior_Public_School	Peel_DSB	8	829
1704	3	Bristol_Road_Middle_School	Peel_DSB	8	567
1705	3	Glenhaven_Senior_Public_School	Peel_DSB	8	514
1706	3	David_Leeder_Middle_School	Peel_DSB	8	816
1707	3	Fletcher's_Creek_Senior_Public_School	Peel_DSB	8	773
1708	3	William_G._Davis_Senior_Public_School	Peel_DSB	8	589
1709	3	Centennial_Senior_Public_School	Peel_DSB	8	701
1710	3	Beatty-Fleming_Sr_Public_School	Peel_DSB	8	415
1711	3	McCrimmon_Middle_School	Peel_DSB	8	942
1712	3	Royal_Orchard_Middle_School	Peel_DSB	8	633
1713	3	Sir_John_A._Macdonald_Senior_Public_School	Peel_DSB	8	500
1714	3	Cheyne_Middle_School	Peel_DSB	8	759
1715	3	Gordon_Graydon_Senior_Public_School	Peel_DSB	8	620
1716	3	Balmoral_Drive_Senior_Public_School	Peel_DSB	8	704
1717	3	Morning_Star_Middle_School	Peel_DSB	8	671
1718	3	Earnscliffe_Senior_Public_School	Peel_DSB	8	913
1719	3	Darcel_Avenue_Senior_Public_School	Peel_DSB	8	524
1720	3	Williams_Parkway_Senior_Public_School	Peel_DSB	8	571
1721	3	Robert_H_Lagerquist_Senior_Public_School	Peel_DSB	8	491
1722	3	Greenbriar_Senior_Public_School	Peel_DSB	8	560
1723	3	Lougheed_Middle_School	Peel_DSB	8	731
1724	3	Sunny_View_Middle_School	Peel_DSB	8	898
1725	3	Mountain_Ash_Middle_School	Peel_DSB	8	774
1726	3	Calderstone_Middle_Middle_School	Peel_DSB	8	1095
1727	3	Allan_Drive_Middle_School	Peel_DSB	8	602
1728	4	Applewood_School	Peel_DSB	8	1357
1729	4	The_Woodlands	Peel_DSB	8	1598
1730	4	Peel_Alternative_-_South_Elementary	Peel_DSB	8	642
1731	4	Peel_Alternative_-_West_Elementary	Peel_DSB	8	1601
1732	4	Peel_Alternative_-_North_Elementary	Peel_DSB	8	692
1733	4	Fletcher's_Meadow_Secondary_School	Peel_DSB	8	2351
1734	5	Clarkson_Secondary_School	Peel_DSB	8	902
1735	5	Lorne_Park_Secondary_School	Peel_DSB	8	1362
1736	5	Erindale_Secondary_School	Peel_DSB	8	1370
1737	5	John_Fraser_Secondary_School	Peel_DSB	8	1302
1738	5	Port_Credit_Secondary_School	Peel_DSB	8	1193
1739	5	Cawthra_Park_Secondary_School	Peel_DSB	8	1353
1740	5	Meadowvale_Secondary_School	Peel_DSB	8	1619
1741	5	Streetsville_Secondary_School	Peel_DSB	8	1081
1742	5	Peel_Alternative_South_ISR	Peel_DSB	8	239
1743	5	T._L._Kennedy_Secondary_School	Peel_DSB	8	889
1744	5	Gordon_Graydon_Memorial_Secondary_School	Peel_DSB	8	1160
1745	5	West_Credit_Secondary_School	Peel_DSB	8	512
1746	5	Rick_Hansen_Secondary_School	Peel_DSB	8	1990
1747	5	Applewood_Heights_Secondary_School	Peel_DSB	8	1058
1748	5	Mississauga_Secondary_School	Peel_DSB	8	1337
1749	5	Glenforest_Secondary_School	Peel_DSB	8	1395
1750	5	Brampton_Centennial_Secondary_School	Peel_DSB	8	1775
1751	5	David_Suzuki_Secondary_School	Peel_DSB	8	1248
1752	5	Turner_Fenton_Secondary_School	Peel_DSB	8	2247
1753	5	Central_Peel_Secondary_School	Peel_DSB	8	1256
1754	5	Bramalea_Secondary_School	Peel_DSB	8	1802
1755	5	Heart_Lake_Secondary_School	Peel_DSB	8	1625
1756	5	North_Park_Secondary_School	Peel_DSB	8	1313
1757	5	Lincoln_M._Alexander_Secondary_School	Peel_DSB	8	1553
1758	5	Judith_Nyman_Secondary_School	Peel_DSB	8	730
1759	5	Harold_M._Brathwaite_Secondary_School	Peel_DSB	8	1490
1760	5	Chinguacousy_Secondary_School	Peel_DSB	8	1494
1761	5	Louise_Arbour_Secondary_School	Peel_DSB	8	1248
1762	5	Sandalwood_Heights_Secondary_School	Peel_DSB	8	1979
1763	5	Mayfield_Secondary_School	Peel_DSB	8	1977
1764	5	Humberview_Secondary_School	Peel_DSB	8	1207
1765	2	Mother_Teresa_Catholic_Elementary_School	Peterborough_Victoria_Northumberland_CDSB	9	392
1766	2	Holy_Family_Catholic_Elementary_School	Peterborough_Victoria_Northumberland_CDSB	9	614
1767	2	St._Joseph_Catholic_Elementary_School	Peterborough_Victoria_Northumberland_CDSB	9	389
1768	2	Good_Shepherd_Catholic_Elementary_School	Peterborough_Victoria_Northumberland_CDSB	9	674
1769	2	St._Francis_of_Assisi_Catholic_Elementary_School	Peterborough_Victoria_Northumberland_CDSB	9	388
1770	2	St._Elizabeth_Catholic_Elementary_School	Peterborough_Victoria_Northumberland_CDSB	9	443
1771	2	Monsignor_Leo_Cleary_Catholic_Elementary_School	Peterborough_Victoria_Northumberland_CDSB	9	210
1772	5	Holy_Trinity_Catholic_Secondary_School	Peterborough_Victoria_Northumberland_CDSB	9	906
1773	5	St._Stephen_Catholic_Secondary_School	Peterborough_Victoria_Northumberland_CDSB	9	911
1774	0	ACADEMY_FOR_GIFTED_CHILDREN_-_P.A.C.E	PRIVATE_SCHOOL_DISTRICT:_BARRIE	10	1500
