DAUID  PROBABILITY  CUMULATIVE PROBABILITY (2006)
35201193    9.08699e-05         0.357949
35201194    7.59644e-05         0.358025
35201195    6.7883e-05         0.358093
35201196    0.000149594         0.358242
35201197    7.45277e-05         0.358317
35201198    0.000175813         0.358493
35201199    0.00015121         0.358644
35201200    0.000122118         0.358766
35201201    8.29682e-05         0.358849
35201202    8.27886e-05         0.358932
35201203    0.000109008         0.359041
35201204    7.93765e-05         0.35912
35201205    0.000117269         0.359237
35201206    0.000107033         0.359344
35201209    5.31571e-05         0.359397
35201210    5.13612e-05         0.359449
35201211    6.96789e-05         0.359518
35201212    8.62007e-05         0.359605
35201213    7.05768e-05         0.359675
35201214    4.81287e-05         0.359723
35201215    0.000120861         0.359844
35201216    0.000100208         0.359944
35201217    0.000111522         0.360056
35201219    0.000192156         0.360248
35201222    6.42913e-05         0.360312
35201228    6.62668e-05         0.360379
35201240    6.08792e-05         0.36044
35201241    0.000119244         0.360559
35201242    0.000110445         0.360669
35201243    7.7401e-05         0.360747
35201244    4.57941e-05         0.360792
35201249    9.75145e-05         0.36089
35201250    0.000156059         0.361046
35201251    0.000175454         0.361221
35201252    6.89606e-05         0.36129
35201253    9.78737e-05         0.361388
35201254    8.11723e-05         0.361469
35201255    7.63235e-05         0.361546
35201256    6.21363e-05         0.361608
35201257    5.4055e-05         0.361662
35201259    8.00948e-05         0.361742
35201263    6.28547e-05         0.361805
35201264    0.000134689         0.36194
35201267    8.72782e-05         0.362027
35201278    8.53028e-05         0.362112
35201279    8.4764e-05         0.362197
35201280    7.14747e-05         0.362268
35201281    8.09927e-05         0.362349
35201282    9.8592e-05         0.362448
35201283    7.25522e-05         0.362521
35201284    6.94993e-05         0.36259
35201285    8.70986e-05         0.362677
35201286    4.00474e-05         0.362717
35201287    7.88377e-05         0.362796
35201288    0.000107392         0.362903
35201289    6.37526e-05         0.362967
35201290    6.69851e-05         0.363034
35201291    0.000133431         0.363168
35201292    9.87716e-05         0.363266
35201293    8.96128e-05         0.363356
35201294    9.53595e-05         0.363451
35201295    0.00010362         0.363555
35201297    0.000109547         0.363665
35201298    0.000163961         0.363829
35201312    9.46412e-05         0.363923
35201313    8.40457e-05         0.364007
35201314    9.30249e-05         0.3641
35201315    0.000102722         0.364203
35201316    0.000112779         0.364316
35201317    7.27318e-05         0.364388
35201318    9.03311e-05         0.364479
35201319    9.98491e-05         0.364579
35201320    0.000124452         0.364703
35201321    8.88945e-05         0.364792
35201322    0.000100747         0.364893
35201323    7.84785e-05         0.364971
35201324    6.08792e-05         0.365032
35201325    7.72215e-05         0.365109
35201326    0.000117448         0.365227
35201327    0.000124273         0.365351
35201328    4.72308e-05         0.365398
35201329    6.62668e-05         0.365465
35201331    7.11156e-05         0.365536
35201332    0.000137562         0.365673
35201333    7.02176e-05         0.365743
35201334    0.000182638         0.365926
35201337    0.000104878         0.366031
35201338    8.60211e-05         0.366117
35201339    6.24955e-05         0.366179
35201347    9.28453e-05         0.366272
35201348    9.37432e-05         0.366366
35201349    9.37432e-05         0.36646
35201350    0.000122118         0.366582
35201351    7.50664e-05         0.366657
35201352    7.18339e-05         0.366729
35201353    7.34502e-05         0.366802
35201354    7.32706e-05         0.366876
35201355    7.81194e-05         0.366954
35201356    6.24955e-05         0.367016
35201357    0.000114216         0.36713
35201358    0.000120501         0.367251
35201359    8.74578e-05         0.367338
35201360    0.00011224         0.367451
35201361    9.14086e-05         0.367542
35201362    0.000336183         0.367878
35201363    6.08792e-05         0.367939
35201364    8.94332e-05         0.368028
35201365    0.000130917         0.368159
35201368    5.89038e-05         0.368218
35201369    0.000117089         0.368335
35201370    6.73443e-05         0.368403
35201371    6.77035e-05         0.36847
35201372    8.31477e-05         0.368554
35201373    6.24955e-05         0.368616
35201374    0.000127505         0.368744
35201375    0.000103441         0.368847
35201376    0.000131636         0.368979
35201377    6.41118e-05         0.369043
35201378    7.70419e-05         0.36912
35201379    0.000102004         0.369222
35201380    8.49436e-05         0.369307
35201381    7.56052e-05         0.369382
35201382    0.000405682         0.369788
35201383    9.05107e-05         0.369879
35201384    7.47073e-05         0.369953
35201387    0.000116551         0.37007
35201388    0.000100388         0.37017
35201389    0.000180662         0.370351
35201390    0.000104698         0.370456
35201391    6.37526e-05         0.370519
35201393    0.000107571         0.370627
35201394    9.57187e-05         0.370723
35201395    0.000102543         0.370825
35201396    0.000182817         0.371008
35201397    9.32045e-05         0.371101
35201398    8.97924e-05         0.371191
35201399    9.32045e-05         0.371284
35201400    5.13612e-05         0.371336
35201401    0.000119424         0.371455
35201402    8.2609e-05         0.371538
35201403    4.70512e-05         0.371585
35201404    7.63235e-05         0.371661
35201405    8.20702e-05         0.371743
35201406    0.000107033         0.37185
35201407    8.83557e-05         0.371938
35201408    8.9972e-05         0.372028
35201409    7.50664e-05         0.372103
35201410    7.20135e-05         0.372175
35201411    9.32045e-05         0.372269
35201412    7.45277e-05         0.372343
35201413    8.65599e-05         0.37243
35201414    9.93104e-05         0.372529
35201415    7.11156e-05         0.3726
35201416    8.70986e-05         0.372687
35201417    6.48301e-05         0.372752
35201418    8.18907e-05         0.372834
35201419    9.98491e-05         0.372934
35201420    8.54823e-05         0.373019
35201421    6.8781e-05         0.373088
35201422    0.000104159         0.373192
35201423    6.66259e-05         0.373259
35201426    7.93765e-05         0.373338
35201427    9.15882e-05         0.37343
35201428    0.000120142         0.37355
35201429    9.66166e-05         0.373647
35201430    7.99152e-05         0.373726
35201431    5.87242e-05         0.373785
35201432    0.000102543         0.373888
35201433    0.000100927         0.373989
35201434    0.000113138         0.374102
35201435    7.79398e-05         0.37418
35201436    0.000115114         0.374295
35201437    8.85353e-05         0.374383
35201438    7.63235e-05         0.37446
35201439    9.66166e-05         0.374556
35201440    9.24862e-05         0.374649
35201441    8.17111e-05         0.374731
35201442    0.000125889         0.374856
35201443    7.65031e-05         0.374933
35201444    7.05768e-05         0.375004
35201445    6.48301e-05         0.375068
35201446    4.41779e-05         0.375113
35201447    5.8365e-05         0.375171
35201448    7.54256e-05         0.375246
35201449    8.33273e-05         0.37533
35201450    0.0001126         0.375442
35201451    7.16543e-05         0.375514
35201452    4.50758e-05         0.375559
35201453    7.02176e-05         0.375629
35201459    6.75239e-05         0.375697
35201460    0.000128583         0.375825
35201461    2.80152e-05         0.375853
35201463    0.000225199         0.376079
35201464    0.000152467         0.376231
35201466    0         0.376231
35201467    0.000100747         0.376332
35201468    0.00011691         0.376449
35201469    8.11723e-05         0.37653
35201471    0.000127505         0.376657
35201477    6.94993e-05         0.376727
35201478    7.07564e-05         0.376798
35201479    7.32706e-05         0.376871
35201480    6.64464e-05         0.376937
35201481    6.62668e-05         0.377004
35201482    9.71554e-05         0.377101
35201483    9.66166e-05         0.377197
35201485    8.92536e-05         0.377287
35201486    7.47073e-05         0.377361
35201487    0.000128942         0.37749
35201488    0.000107212         0.377597
35201489    8.20702e-05         0.37768
35201490    7.77602e-05         0.377757
35201491    9.06903e-05         0.377848
35201492    8.2609e-05         0.377931
35201493    0.000114934         0.378046
35201494    0.000116191         0.378162
35201495    0.00015139         0.378313
35201496    0.000219453         0.378533
35201497    8.92536e-05         0.378622
35201498    8.0454e-05         0.378702
35201499    8.9972e-05         0.378792
35201500    0.000101465         0.378894
35201501    0.000131995         0.379026
35201502    0.000104518         0.37913
35201503    0.000101645         0.379232
35201504    8.42253e-05         0.379316
35201505    9.58983e-05         0.379412
35201506    0.00012535         0.379537
35201507    0.00014259         0.37968
35201508    0.000126787         0.379807
35201509    9.12291e-05         0.379898
35201510    9.55391e-05         0.379993
35201511    9.44616e-05         0.380088
35201512    9.69758e-05         0.380185
35201513    9.39228e-05         0.380279
35201514    0.000124273         0.380403
35201515    9.53595e-05         0.380498
35201516    0.00011224         0.380611
35201517    9.69758e-05         0.380708
35201518    8.58415e-05         0.380794
35201519    0.000108649         0.380902
35201520    7.39889e-05         0.380976
